Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Density Value (g / ml),Density Uncertainty (g / ml),Source
6835,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4425,,Cc1ccccc1C,Solvent,0.5575,,-0.0342,,,,10.1016/j.jct.2010.07.016
6836,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7443,,Cc1ccccc1C,Solvent,0.2557,,0.0421,,,,10.1016/j.jct.2010.07.016
6837,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7,,CCCO,Solvent,0.3,,,,0.7046500000000001,,10.1016/j.fluid.2012.06.031
6838,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5,,CCCO,Solvent,0.5,,,,0.7214400000000002,,10.1016/j.fluid.2012.06.031
6839,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2001,,CCCO,Solvent,0.7999,,,,0.7589500000000002,,10.1016/j.fluid.2012.06.031
6840,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2003,,CCCO,Solvent,0.7997,,0.308,,,,10.1021/je5004912
6841,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.6999,,CCCO,Solvent,0.3001,,0.6544,,,,10.1016/j.fluid.2012.06.031
6842,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4998,,CCCO,Solvent,0.5002,,0.6025,,,,10.1016/j.fluid.2012.06.031
6843,293.15,101.0,Liquid,2,O,Solvent,0.7534,,OCCN1CCOCC1,Solvent,0.2466,,,,1.0838100000000002,,10.1016/j.jct.2008.01.007
6844,293.15,101.0,Liquid,2,O,Solvent,0.5148,,OCCN1CCOCC1,Solvent,0.4852,,,,1.0866900000000004,,10.1016/j.jct.2008.01.007
6845,293.15,101.0,Liquid,2,O,Solvent,0.2561,,OCCN1CCOCC1,Solvent,0.7439,,,,1.08031,,10.1016/j.jct.2008.01.007
6846,298.15,101.0,Liquid,2,O,Solvent,0.6998,,OCCN1CCOCC1,Solvent,0.3002,,-2.426,,,,10.1016/j.jct.2015.06.006
6847,298.15,101.0,Liquid,2,O,Solvent,0.5011,,OCCN1CCOCC1,Solvent,0.4989,,-2.2633,,,,10.1016/j.jct.2015.06.006
6848,298.15,101.0,Liquid,2,O,Solvent,0.3051,,OCCN1CCOCC1,Solvent,0.6949,,-1.7936,,,,10.1016/j.jct.2015.06.006
6849,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.2285,,OCc1ccccc1,Solvent,0.7715,,,,1.0497600000000002,,10.1021/je0342062
6850,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.5312,,OCc1ccccc1,Solvent,0.4688,,,,1.07136,,10.1021/je0342062
6851,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.7277,,OCc1ccccc1,Solvent,0.2723,,,,1.0857000000000003,,10.1021/je0342062
6852,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.2665,,OCc1ccccc1,Solvent,0.7335,,-0.4216,,,,10.1021/je0342062
6853,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.5216,,OCc1ccccc1,Solvent,0.4784,,-0.4574,,,,10.1021/je0342062
6854,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.7658,,OCc1ccccc1,Solvent,0.2342,,-0.3712,,,,10.1021/je0342062
6855,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2981,,CCCC(=O)OC,Solvent,0.7019,,,,0.8119000000000002,,10.1021/acs.jced.5b00813
6856,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.441,,CCCC(=O)OC,Solvent,0.559,,,,0.7803000000000001,,10.1021/acs.jced.5b00813
6857,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7243,,CCCC(=O)OC,Solvent,0.2757,,,,0.7279000000000001,,10.1021/acs.jced.5b00813
6858,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2982,,CCCC(=O)OC,Solvent,0.7018,,0.884,,,,10.1021/acs.jced.5b00813
6859,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4407,,CCCC(=O)OC,Solvent,0.5593,,1.053,,,,10.1021/acs.jced.5b00813
6860,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7629,,CCCC(=O)OC,Solvent,0.2371,,0.789,,,,10.1021/acs.jced.5b00813
6861,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2615,,COC(C)=O,Solvent,0.7385,,,,0.8180300000000001,,10.1021/acs.jced.5b00813
6862,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5411,,COC(C)=O,Solvent,0.4589,,,,0.7495700000000002,,10.1021/acs.jced.5b00813
6863,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7359,,COC(C)=O,Solvent,0.2641,,,,0.7176000000000002,,10.1021/acs.jced.5b00813
6864,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.256,,COC(C)=O,Solvent,0.744,,1.385,,,,10.1021/acs.jced.5b00813
6865,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5406,,COC(C)=O,Solvent,0.4594,,1.759,,,,10.1021/acs.jced.5b00813
6866,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7833,,COC(C)=O,Solvent,0.2167,,1.149,,,,10.1021/acs.jced.5b00813
6867,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.2511,,COC(C)=O,Solvent,0.7489,,,,0.9105300000000002,,10.1021/acs.jced.5b00813
6868,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.4935,,COC(C)=O,Solvent,0.5065,,,,0.8996200000000002,,10.1021/acs.jced.5b00813
6869,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7383,,COC(C)=O,Solvent,0.2617,,,,0.8914700000000002,,10.1021/acs.jced.5b00813
6870,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.2347,,COC(C)=O,Solvent,0.7653,,0.173,,,,10.1021/acs.jced.5b00813
6871,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5055,,COC(C)=O,Solvent,0.4945,,0.238,,,,10.1021/acs.jced.5b00813
6872,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7339,,COC(C)=O,Solvent,0.2661,,0.178,,,,10.1021/acs.jced.5b00813
6873,298.15,100.0,Liquid,2,CCCC(=O)OC,Solvent,0.2536,,COC(C)=O,Solvent,0.7464,,,,0.9147400000000002,,10.1021/acs.jced.5b00813
6874,298.15,100.0,Liquid,2,CCCC(=O)OC,Solvent,0.5456,,COC(C)=O,Solvent,0.4544,,,,0.9041900000000004,,10.1021/acs.jced.5b00813
6875,298.15,100.0,Liquid,2,CCCC(=O)OC,Solvent,0.6958,,COC(C)=O,Solvent,0.3042,,,,0.8997600000000002,,10.1021/acs.jced.5b00813
6876,298.15,100.0,Liquid,2,CCCC(=O)OC,Solvent,0.226,,COC(C)=O,Solvent,0.774,,0.102,,,,10.1021/acs.jced.5b00813
6877,298.15,100.0,Liquid,2,CCCC(=O)OC,Solvent,0.4822,,COC(C)=O,Solvent,0.5178,,0.151,,,,10.1021/acs.jced.5b00813
6878,298.15,100.0,Liquid,2,CCCC(=O)OC,Solvent,0.6958,,COC(C)=O,Solvent,0.3042,,0.122,,,,10.1021/acs.jced.5b00813
6879,298.15,101.0,Liquid,2,CCCO,Solvent,0.1929,,O=Cc1ccccc1,Solvent,0.8071,,,,1.0128,,10.1021/je900212d
6880,298.15,101.0,Liquid,2,CCCO,Solvent,0.5003,,O=Cc1ccccc1,Solvent,0.4997,,,,0.9470000000000002,,10.1021/je900212d
6881,298.15,101.0,Liquid,2,CCCO,Solvent,0.8025,,O=Cc1ccccc1,Solvent,0.1975,,,,0.8676000000000003,,10.1021/je900212d
6882,298.15,101.325,Liquid,2,CCCO,Solvent,0.7302,,O=Cc1ccccc1,Solvent,0.2698,,1.3784,,,,10.1016/j.jct.2011.05.014
6883,298.15,101.325,Liquid,2,CCCO,Solvent,0.5178,,O=Cc1ccccc1,Solvent,0.4822,,1.6361,,,,10.1016/j.jct.2011.05.014
6884,298.15,101.325,Liquid,2,CCCO,Solvent,0.2374,,O=Cc1ccccc1,Solvent,0.7626,,1.2579,,,,10.1016/j.jct.2011.05.014
6885,298.15,101.0,Liquid,2,c1cc[nH]c1,Solvent,0.3142,,c1ccccc1,Solvent,0.6858,,,,0.9043500000000002,,10.1021/je100526j
6886,298.15,101.0,Liquid,2,c1cc[nH]c1,Solvent,0.503,,c1ccccc1,Solvent,0.497,,,,0.9220400000000002,,10.1021/je100526j
6887,298.15,101.0,Liquid,2,c1cc[nH]c1,Solvent,0.8207,,c1ccccc1,Solvent,0.1793,,,,0.9503300000000002,,10.1021/je100526j
6888,298.15,101.0,Liquid,2,c1cc[nH]c1,Solvent,0.314,,c1ccccc1,Solvent,0.686,,0.5893,,,,10.1016/j.fluid.2013.10.029
6889,298.15,101.0,Liquid,2,c1cc[nH]c1,Solvent,0.494,,c1ccccc1,Solvent,0.506,,0.609,,,,10.1016/j.fluid.2013.10.029
6890,298.15,101.0,Liquid,2,c1cc[nH]c1,Solvent,0.8208,,c1ccccc1,Solvent,0.1792,,0.3441,,,,10.1016/j.fluid.2013.10.029
6891,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.9251,,c1cc[nH]c1,Solvent,0.0749,,,,0.7860300000000001,,10.1021/je100526j
6892,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4942,,c1cc[nH]c1,Solvent,0.5058,,,,0.8661300000000002,,10.1021/je100526j
6893,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2817,,c1cc[nH]c1,Solvent,0.7183,,,,0.9082800000000002,,10.1021/je100526j
6894,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.9248,,c1cc[nH]c1,Solvent,0.0752,,0.7315,,,,10.1016/j.fluid.2013.10.029
6895,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.495,,c1cc[nH]c1,Solvent,0.505,,1.4275,,,,10.1016/j.fluid.2013.10.029
6896,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2818,,c1cc[nH]c1,Solvent,0.7182,,1.245,,,,10.1016/j.fluid.2013.10.029
6897,293.15,101.0,Liquid,2,NCCNCCN,Solvent,0.2449,,O,Solvent,0.7551,,,,1.0275000000000003,,10.1016/j.jct.2008.11.012
6898,293.15,101.0,Liquid,2,NCCNCCN,Solvent,0.4974,,O,Solvent,0.5026,,,,0.9928000000000002,,10.1016/j.jct.2008.11.012
6899,293.15,101.0,Liquid,2,NCCNCCN,Solvent,0.6988,,O,Solvent,0.3012,,,,0.9718000000000002,,10.1016/j.jct.2008.11.012
6900,303.15,100.0,Liquid,2,NCCNCCN,Solvent,0.2416,,O,Solvent,0.7584,,-6.523,,,,10.1016/j.jct.2015.04.030
6901,303.15,100.0,Liquid,2,NCCNCCN,Solvent,0.501,,O,Solvent,0.499,,-5.417,,,,10.1016/j.jct.2015.04.030
6902,303.15,100.0,Liquid,2,NCCNCCN,Solvent,0.702,,O,Solvent,0.298,,-3.393,,,,10.1016/j.jct.2015.04.030
6903,298.15,100.0,Liquid,2,CCOCCO,Solvent,0.7599,,OCc1ccccc1,Solvent,0.2401,,,,0.9584000000000004,,10.1016/j.jct.2015.08.040
6904,298.15,100.0,Liquid,2,CCOCCO,Solvent,0.5134,,OCc1ccccc1,Solvent,0.4866,,,,0.9886300000000002,,10.1016/j.jct.2015.08.040
6905,298.15,100.0,Liquid,2,CCOCCO,Solvent,0.2602,,OCc1ccccc1,Solvent,0.7398,,,,1.0163500000000003,,10.1016/j.jct.2015.08.040
6906,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.2617,,OCc1ccccc1,Solvent,0.7383,,-0.3853,,,,10.1021/je0504212
6907,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.5154,,OCc1ccccc1,Solvent,0.4846,,-0.4578,,,,10.1021/je0504212
6908,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.7613,,OCc1ccccc1,Solvent,0.2387,,-0.3019,,,,10.1021/je0504212
6909,298.15,101.0,Liquid,2,CCOCCO,Solvent,0.2518,,c1ccccc1,Solvent,0.7482,,,,0.8849000000000002,,10.1021/je034005y
6910,298.15,101.0,Liquid,2,CCOCCO,Solvent,0.5048,,c1ccccc1,Solvent,0.4952,,,,0.8995700000000003,,10.1021/je034005y
6911,298.15,101.0,Liquid,2,CCOCCO,Solvent,0.7508,,c1ccccc1,Solvent,0.2492,,,,0.9134500000000004,,10.1021/je034005y
6912,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.2411,,c1ccccc1,Solvent,0.7589,,0.6303,,,,10.1016/j.fluid.2006.04.016
6913,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.4786,,c1ccccc1,Solvent,0.5214,,0.4912,,,,10.1016/j.fluid.2006.04.016
6914,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.7336,,c1ccccc1,Solvent,0.2664,,0.2326,,,,10.1016/j.fluid.2006.04.016
6915,298.15,101.3,Liquid,2,CN(C)CCCO,Solvent,0.289504,,O,Solvent,0.710496,,,,0.9443,,10.1016/j.jct.2016.02.007
6916,298.15,101.0,Liquid,2,CN(C)CCCO,Solvent,0.5013,,O,Solvent,0.4987,,,,0.9170700000000004,,10.1016/j.tca.2012.05.025
6917,298.15,101.0,Liquid,2,CN(C)CCCO,Solvent,0.8006,,O,Solvent,0.1994,,,,0.8915100000000002,,10.1016/j.tca.2012.05.025
6918,303.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.1998,,O,Solvent,0.8002,,-2.514,,,,10.1016/j.jct.2015.04.030
6919,303.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.5019,,O,Solvent,0.4981,,-2.706,,,,10.1016/j.jct.2015.04.030
6920,303.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.8001,,O,Solvent,0.1999,,-1.26,,,,10.1016/j.jct.2015.04.030
6921,298.15,101.0,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.2501,,CO,Solvent,0.7499,,,,0.9355040000000002,,10.1021/je100100n
6922,298.15,101.0,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.5004,,CO,Solvent,0.4996,,,,0.9962350000000002,,10.1021/je100100n
6923,298.15,101.0,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.7978,,CO,Solvent,0.2022,,,,1.0336070000000002,,10.1021/je100100n
6924,298.2,101.3,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.2515,,CO,Solvent,0.7485,,1.083,,,,10.1021/je9003806
6925,298.2,101.3,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.4993,,CO,Solvent,0.5007,,1.426,,,,10.1021/je9003806
6926,298.2,101.3,Liquid,2,CCOC(=O)CC(=O)OCC,Solvent,0.7453,,CO,Solvent,0.2547,,1.184,,,,10.1021/je9003806
6927,298.15,101.0,Liquid,2,CC(C)O,Solvent,0.7,,CCOC(=O)CC(=O)OCC,Solvent,0.3,,,,0.9013080000000002,,10.1021/je100100n
6928,298.15,101.0,Liquid,2,CC(C)O,Solvent,0.5001,,CCOC(=O)CC(=O)OCC,Solvent,0.4999,,,,0.9563730000000004,,10.1021/je100100n
6929,298.15,101.0,Liquid,2,CC(C)O,Solvent,0.2,,CCOC(=O)CC(=O)OCC,Solvent,0.8,,,,1.0176930000000002,,10.1021/je100100n
6930,298.2,101.3,Liquid,2,CC(C)O,Solvent,0.7506,,CCOC(=O)CC(=O)OCC,Solvent,0.2494,,1.955,,,,10.1021/je9003806
6931,298.2,101.3,Liquid,2,CC(C)O,Solvent,0.4997,,CCOC(=O)CC(=O)OCC,Solvent,0.5003,,2.369,,,,10.1021/je9003806
6932,298.2,101.3,Liquid,2,CC(C)O,Solvent,0.2492,,CCOC(=O)CC(=O)OCC,Solvent,0.7508,,1.804,,,,10.1021/je9003806
6933,298.15,101.0,Liquid,2,CC(C)CO,Solvent,0.7,,CCOC(=O)CC(=O)OCC,Solvent,0.3,,,,0.8987460000000002,,10.1021/je100100n
6934,298.15,101.0,Liquid,2,CC(C)CO,Solvent,0.4999,,CCOC(=O)CC(=O)OCC,Solvent,0.5001,,,,0.9511160000000002,,10.1021/je100100n
6935,298.15,101.0,Liquid,2,CC(C)CO,Solvent,0.1997,,CCOC(=O)CC(=O)OCC,Solvent,0.8003,,,,1.0145710000000003,,10.1021/je100100n
6936,298.15,101.3,Liquid,2,CC(C)CO,Solvent,0.7516,,CCOC(=O)CC(=O)OCC,Solvent,0.2484,,2.053,,,,10.1016/j.fluid.2009.11.030
6937,298.15,101.3,Liquid,2,CC(C)CO,Solvent,0.5019,,CCOC(=O)CC(=O)OCC,Solvent,0.4981,,2.542,,,,10.1016/j.fluid.2009.11.030
6938,298.15,101.3,Liquid,2,CC(C)CO,Solvent,0.2492,,CCOC(=O)CC(=O)OCC,Solvent,0.7508,,1.907,,,,10.1016/j.fluid.2009.11.030
6939,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.2348,,c1ccncc1,Solvent,0.7652,,,,0.9983500000000004,,10.1021/je301353z
6940,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.5215,,c1ccncc1,Solvent,0.4785,,,,1.0158200000000004,,10.1021/je301353z
6941,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.6364,,c1ccncc1,Solvent,0.3636,,,,1.0207400000000002,,10.1021/je301353z
6942,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.2312,,c1ccncc1,Solvent,0.7688,,-0.3157,,,,10.1016/j.jct.2013.09.015
6943,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.4995,,c1ccncc1,Solvent,0.5005,,-0.4356,,,,10.1016/j.jct.2013.09.015
6944,298.15,101.0,Liquid,2,CN1CCCC1=O,Solvent,0.6359,,c1ccncc1,Solvent,0.3641,,-0.4013,,,,10.1016/j.jct.2013.09.015
6945,298.15,101.0,Liquid,2,OC1=NCCC1,Solvent,0.2312,,c1ccncc1,Solvent,0.7688,,,,1.0106200000000003,,10.1021/je301353z
6946,298.15,101.0,Liquid,2,OC1=NCCC1,Solvent,0.4752,,c1ccncc1,Solvent,0.5248,,,,1.0431300000000003,,10.1021/je301353z
6947,298.15,101.0,Liquid,2,OC1=NCCC1,Solvent,0.8312,,c1ccncc1,Solvent,0.1688,,,,1.0872000000000004,,10.1021/je301353z
6948,298.15,101.0,Liquid,2,OC1=NCCC1,Solvent,0.2615,,c1ccncc1,Solvent,0.7385,,0.165,,,,10.1016/j.jct.2013.09.015
6949,298.15,101.0,Liquid,2,OC1=NCCC1,Solvent,0.5256,,c1ccncc1,Solvent,0.4744,,0.2031,,,,10.1016/j.jct.2013.09.015
6950,298.15,101.0,Liquid,2,OC1=NCCC1,Solvent,0.8311,,c1ccncc1,Solvent,0.1689,,0.0972,,,,10.1016/j.jct.2013.09.015
6951,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.701,,CCO,Solvent,0.299,,,,0.8595400000000002,,10.1021/je201140q
6952,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.504,,CCO,Solvent,0.496,,,,0.8440100000000001,,10.1021/je201140q
6953,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.284,,CCO,Solvent,0.716,,,,0.8227400000000002,,10.1021/je201140q
6954,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.75,,CCO,Solvent,0.25,,0.75364,,,,10.1021/je049852v
6955,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.5,,CCO,Solvent,0.5,,0.8491,,,,10.1021/je049852v
6956,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.25,,CCO,Solvent,0.75,,0.57017,,,,10.1021/je049852v
6957,298.15,101.0,Liquid,2,CO,Solvent,0.659526,,OCCO,Solvent,0.340474,,,,0.9338000000000002,,10.1016/j.fluid.2009.03.002
6958,298.15,101.0,Liquid,2,CO,Solvent,0.392354,,OCCO,Solvent,0.607646,,,,1.0196000000000005,,10.1016/j.fluid.2009.03.002
6959,298.15,101.3,Liquid,2,CO,Solvent,0.7626,,OCCO,Solvent,0.2374,,0.10027,,,,10.1021/je030207i
6960,298.15,101.3,Liquid,2,CO,Solvent,0.4788,,OCCO,Solvent,0.5212,,0.11785,,,,10.1021/je030207i
6961,298.15,101.3,Liquid,2,CO,Solvent,0.2564,,OCCO,Solvent,0.7436,,0.08238,,,,10.1021/je030207i
6962,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2374,,c1ccncc1,Solvent,0.7626,,,,0.9863750000000002,,10.1016/j.jct.2010.12.028
6963,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4837,,c1ccncc1,Solvent,0.5163,,,,0.9912370000000004,,10.1016/j.jct.2010.12.028
6964,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7678,,c1ccncc1,Solvent,0.2322,,,,0.9936220000000002,,10.1016/j.jct.2010.12.028
6965,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2681,,c1ccncc1,Solvent,0.7319,,-0.8915,,,,10.1016/j.jct.2010.12.028
6966,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4826,,c1ccncc1,Solvent,0.5174,,-1.0329,,,,10.1016/j.jct.2010.12.028
6967,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7735,,c1ccncc1,Solvent,0.2265,,-0.7828,,,,10.1016/j.jct.2010.12.028
6968,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2557,,Cc1ccccn1,Solvent,0.7443,,,,0.9597930000000002,,10.1016/j.jct.2010.12.028
6969,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.5146,,Cc1ccccn1,Solvent,0.4854,,,,0.9748990000000002,,10.1016/j.jct.2010.12.028
6970,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7571,,Cc1ccccn1,Solvent,0.2429,,,,0.9854410000000002,,10.1016/j.jct.2010.12.028
6971,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2736,,Cc1ccccn1,Solvent,0.7264,,-1.2462,,,,10.1016/j.jct.2010.12.028
6972,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4882,,Cc1ccccn1,Solvent,0.5118,,-1.4976,,,,10.1016/j.jct.2010.12.028
6973,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7821,,Cc1ccccn1,Solvent,0.2179,,-0.8656,,,,10.1016/j.jct.2010.12.028
6974,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2467,,Cc1cccnc1,Solvent,0.7533,,,,0.9668750000000004,,10.1016/j.jct.2010.12.028
6975,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.5336,,Cc1cccnc1,Solvent,0.4664,,,,0.9795770000000004,,10.1016/j.jct.2010.12.028
6976,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7372,,Cc1cccnc1,Solvent,0.2628,,,,0.9867010000000004,,10.1016/j.jct.2010.12.028
6977,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2323,,Cc1cccnc1,Solvent,0.7677,,-1.1196,,,,10.1016/j.jct.2010.12.028
6978,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4926,,Cc1cccnc1,Solvent,0.5074,,-1.4091,,,,10.1016/j.jct.2010.12.028
6979,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7789,,Cc1cccnc1,Solvent,0.2211,,-0.8735,,,,10.1016/j.jct.2010.12.028
6980,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2655,,Cc1ccncc1,Solvent,0.7345,,,,0.9662520000000002,,10.1016/j.jct.2010.12.028
6981,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4863,,Cc1ccncc1,Solvent,0.5137,,,,0.9765780000000002,,10.1016/j.jct.2010.12.028
6982,298.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7674,,Cc1ccncc1,Solvent,0.2326,,,,0.9868740000000004,,10.1016/j.jct.2010.12.028
6983,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.2715,,Cc1ccncc1,Solvent,0.7285,,-1.1791,,,,10.1016/j.jct.2010.12.028
6984,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.4783,,Cc1ccncc1,Solvent,0.5217,,-1.4295,,,,10.1016/j.jct.2010.12.028
6985,308.15,101.0,Liquid,2,Cc1ccccc1N,Solvent,0.7827,,Cc1ccncc1,Solvent,0.2173,,-0.8885,,,,10.1016/j.jct.2010.12.028
6986,298.15,101.31,Liquid,2,CCCCOC(C)=O,Solvent,0.7105,,c1ccccc1,Solvent,0.2895,,,,0.8751500000000002,,10.1021/je800915d
6987,298.15,101.31,Liquid,2,CCCCOC(C)=O,Solvent,0.5044,,c1ccccc1,Solvent,0.4956,,,,0.8744300000000002,,10.1021/je800915d
6988,298.15,101.31,Liquid,2,CCCCOC(C)=O,Solvent,0.2934,,c1ccccc1,Solvent,0.7066,,,,0.8736600000000002,,10.1021/je800915d
6989,308.15,101.3,Liquid,2,CCCCOC(C)=O,Solvent,0.2523,,c1ccccc1,Solvent,0.7477,,-0.014,,,,10.1016/j.fluid.2005.06.011
6990,308.15,101.3,Liquid,2,CCCCOC(C)=O,Solvent,0.4958,,c1ccccc1,Solvent,0.5042,,-0.0245,,,,10.1016/j.fluid.2005.06.011
6991,308.15,101.3,Liquid,2,CCCCOC(C)=O,Solvent,0.7714,,c1ccccc1,Solvent,0.2286,,-0.0245,,,,10.1016/j.fluid.2005.06.011
6992,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.2484,,Nc1ccccc1,Solvent,0.7516,,,,0.9768950000000002,,10.1021/je900874z
6993,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.4114,,Nc1ccccc1,Solvent,0.5886,,,,0.9457730000000002,,10.1021/je900874z
6994,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.6993,,Nc1ccccc1,Solvent,0.3007,,,,0.8786430000000003,,10.1021/je900874z
6995,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.2145,,Nc1ccccc1,Solvent,0.7855,,-0.746,,,,10.1021/je200333p
6996,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.4107,,Nc1ccccc1,Solvent,0.5893,,-1.165,,,,10.1021/je200333p
6997,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.6991,,Nc1ccccc1,Solvent,0.3009,,-1.076,,,,10.1021/je200333p
6998,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.2503,,CNc1ccccc1,Solvent,0.7497,,,,0.9502900000000002,,10.1021/je900874z
6999,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.4948,,CNc1ccccc1,Solvent,0.5052,,,,0.9107940000000002,,10.1021/je900874z
7000,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.7506,,CNc1ccccc1,Solvent,0.2494,,,,0.8565010000000002,,10.1021/je900874z
7001,298.15,101.0,Liquid,2,CC(C)=O,Solvent,0.2316,,CNc1ccccc1,Solvent,0.7684,,-0.5,,,,10.1021/je200333p
