Mixture,Temperature,Pressure,Count
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N | O,318.15,100.0,80
CCCC[N+]1(C)CCCCC1.N#C[N-]C#N | O,313.15,100.0,80
CCCCCCCO,293.15,101.325,1
CCn1cc[n+](C)c1.N#C[N-]C#N,293.15,101.325,14
CCn1cc[n+](C)c1.N#C[N-]C#N,288.15,101.325,14
CCn1cc[n+](C)c1.N#C[N-]C#N,313.15,100.0,14
CCn1cc[n+](C)c1.N#C[N-]C#N,308.15,100.0,14
CCn1cc[n+](C)c1.N#C[N-]C#N,303.15,100.0,14
CCn1cc[n+](C)c1.N#C[N-]C#N,298.15,100.0,14
CCn1cc[n+](C)c1.N#C[N-]C#N,308.15,101.325,14
CCn1cc[n+](C)c1.N#C[N-]C#N,303.15,101.325,14
CCn1cc[n+](C)c1.N#C[N-]C#N,298.15,101.325,14
CCn1cc[n+](C)c1.N#C[N-]C#N,318.15,100.0,14
CCn1cc[n+](C)c1.N#C[N-]C#N,318.15,101.325,14
CCn1cc[n+](C)c1.N#C[N-]C#N,313.15,101.325,14
CCn1cc[n+](C)c1.N#C[N-]C#N,293.15,100.0,14
CCn1cc[n+](C)c1.N#C[N-]C#N,288.15,100.0,14
CCn1cc[n+](C)c1.N#C[S-] | O,308.15,100.0,96
CCn1cc[n+](C)c1.N#C[S-] | O,303.15,100.0,96
CCn1cc[n+](C)c1.N#C[S-] | O,298.15,100.0,96
CCn1cc[n+](C)c1.N#C[S-] | O,318.15,100.0,96
CCn1cc[n+](C)c1.N#C[S-] | O,313.15,100.0,96
CCn1cc[n+](C)c1.N#C[S-] | O,293.15,100.0,96
CCn1cc[n+](C)c1.N#C[S-] | O,288.15,100.0,96
CCn1cc[n+](C)c1.N#C[N-]C#N | O,308.15,100.0,94
CCn1cc[n+](C)c1.N#C[N-]C#N | O,303.15,100.0,94
CCn1cc[n+](C)c1.N#C[N-]C#N | O,298.15,100.0,94
CCn1cc[n+](C)c1.N#C[N-]C#N | O,318.15,100.0,94
CCn1cc[n+](C)c1.N#C[N-]C#N | O,313.15,100.0,94
CCn1cc[n+](C)c1.N#C[N-]C#N | O,293.15,100.0,94
CCn1cc[n+](C)c1.N#C[N-]C#N | O,288.15,100.0,94
C=C(C)CC(C)(C)C,298.15,101.325,1
OCC(F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,303.15,101.0,54
OCC(F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,283.15,101.0,54
OCC(F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,333.15,101.0,54
OCC(F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,323.15,101.0,54
OCC(F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,313.15,101.0,54
OCC(F)(F)F | CCCCn1cc[n+](C)c1.F[B-](F)(F)F,293.15,101.0,54
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,323.14,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,333.2,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,323.2,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,293.16,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,293.14,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,333.16,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,293.17,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,333.15,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,323.15,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,313.15,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,313.16,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,303.16,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,293.15,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,303.18,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,303.17,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,313.19,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,323.12,101.0,20
OCC(F)(F)F | CCn1cc[n+](C)c1.F[B-](F)(F)F,333.14,101.0,20
CCn1cc[n+](C)c1.F[B-](F)(F)F | CC(C)=O,298.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | CC(C)=O,308.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | CC(C)=O,303.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | CC(C)=O,293.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | CS(C)=O,298.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | CS(C)=O,308.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | CS(C)=O,303.15,101.0,72
CCn1cc[n+](C)c1.F[B-](F)(F)F | CS(C)=O,293.15,101.0,72
C1CCOC1 | OCC(F)(F)F,298.15,101.3,29
C1CCOC1 | OCC(F)(F)F,313.15,101.3,29
C1CCOC1 | OCC(F)(F)F,283.15,101.3,29
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,101.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,20000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,40000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,25000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,20000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,30000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,20000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,25000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,35000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,25000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,30000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,101.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,283.15,40000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,20000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,30000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,35000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,25000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,35000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,101.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,298.15,40000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,101.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,313.15,40000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,30000.0,264
CCO | CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,328.15,35000.0,264
COC(C)(C)C,293.15,101.325,9
COC(C)(C)C,313.15,101.325,9
COC(C)(C)C,293.15,101.0,9
COC(C)(C)C,303.15,101.325,9
COC(C)(C)C,298.15,101.325,9
COC(C)(C)C,283.15,101.325,9
COC(C)(C)C,273.15,101.325,9
CCN(CC)CCCN,298.15,101.325,1
COC(C)(C)C | CCCCCCCC,308.15,101.0,128
COC(C)(C)C | CCCCCCCC,303.15,101.0,128
COC(C)(C)C | CCCCCCCC,298.15,101.0,128
COC(C)(C)C | CCCCCCCC,293.15,101.0,128
COC(C)(C)C | CCCCCCCC,288.15,101.0,128
COC(C)(C)C | CCCCO | CCCCCCCC,308.15,101.0,195
COC(C)(C)C | CCCCO | CCCCCCCC,303.15,101.0,195
COC(C)(C)C | CCCCO | CCCCCCCC,298.15,101.0,195
COC(C)(C)C | CCCCO | CCCCCCCC,293.15,101.0,195
COC(C)(C)C | CCCCO | CCCCCCCC,288.15,101.0,195
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],293.15,101.325,13
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],288.15,101.325,13
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],338.15,101.325,13
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],333.15,101.325,13
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],348.15,101.325,13
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],343.15,101.325,13
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],308.15,101.325,13
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],303.15,101.325,13
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],298.15,101.325,13
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],328.15,101.325,13
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],323.15,101.325,13
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],318.15,101.325,13
CCCCCCCC[n+]1ccc2ccccc2c1.N#C[S-],313.15,101.325,13
O=CO,298.15,101.325,1
CS(C)=O | CCCO,308.15,101.0,36
CS(C)=O | CCCO,298.15,101.0,36
CS(C)=O | CCCO,288.15,101.0,36
C1CCOCC1 | OCC(F)(F)F,298.15,101.3,27
C1CCOCC1 | OCC(F)(F)F,313.15,101.3,27
C1CCOCC1 | OCC(F)(F)F,283.15,101.3,27
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,293.15,101.325,8
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,288.15,101.325,8
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,298.15,100.0,8
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,308.15,101.325,8
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,303.15,101.325,8
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,298.15,101.325,8
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,318.15,101.325,8
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,313.15,101.325,8
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N | O,308.15,100.0,35
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N | O,298.15,100.0,35
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N | O,288.15,100.0,35
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N | O,318.15,100.0,35
CCCCO | CCC(C)=O,303.15,101.0,15
ClC(Cl)Cl,293.15,101.325,8
ClC(Cl)Cl,313.15,101.325,8
ClC(Cl)Cl,293.15,101.0,8
ClC(Cl)Cl,303.15,101.325,8
ClC(Cl)Cl,298.15,101.325,8
ClC(Cl)Cl,318.15,101.325,8
ClC(Cl)Cl,283.15,101.325,8
ClC(Cl)Cl,273.15,101.325,8
ClC(Cl)Cl | COC(C)(C)C,293.15,101.0,12
CCCCC(=O)OC | CCCCCCC,298.15,101.325,16
COC(C)=O | CCCCCCC,298.15,101.325,16
CCC(=O)OC | CCCCCCC,298.15,101.325,15
CCCC(=O)OC | CCCCCCC,298.15,101.325,16
C=C(C)[C@H]1CC=C(C)CC1,353.15,101.325,18
C=C(C)[C@H]1CC=C(C)CC1,303.15,101.0,18
C=C(C)[C@H]1CC=C(C)CC1,353.15,101.0,18
C=C(C)[C@H]1CC=C(C)CC1,343.15,101.0,18
C=C(C)[C@H]1CC=C(C)CC1,298.15,101.325,18
C=C(C)[C@H]1CC=C(C)CC1,373.15,101.0,18
C=C(C)[C@H]1CC=C(C)CC1,333.15,101.0,18
C=C(C)[C@H]1CC=C(C)CC1,363.15,101.0,18
C=C(C)[C@H]1CC=C(C)CC1,323.15,101.0,18
C=C(C)[C@H]1CC=C(C)CC1,313.15,101.0,18
C=C(C)[C@H]1CC=C(C)CC1,343.15,101.325,18
C=C(C)[C@H]1CC=C(C)CC1,293.15,101.0,18
C=C(C)[C@H]1CC=C(C)CC1,303.15,101.325,18
C=C(C)[C@H]1CC=C(C)CC1,333.15,101.325,18
C=C(C)[C@H]1CC=C(C)CC1,323.15,101.325,18
C=C(C)[C@H]1CC=C(C)CC1,313.15,101.325,18
C=C(C)[C@H]1CC=C(C)CC1,373.15,101.325,18
C=C(C)[C@H]1CC=C(C)CC1,363.15,101.325,18
CCCCCO | C=C(C)[C@H]1CC=C(C)CC1,303.15,101.0,99
CCCCCO | C=C(C)[C@H]1CC=C(C)CC1,353.15,101.0,99
CCCCCO | C=C(C)[C@H]1CC=C(C)CC1,343.15,101.0,99
CCCCCO | C=C(C)[C@H]1CC=C(C)CC1,373.15,101.0,99
CCCCCO | C=C(C)[C@H]1CC=C(C)CC1,333.15,101.0,99
CCCCCO | C=C(C)[C@H]1CC=C(C)CC1,363.15,101.0,99
CCCCCO | C=C(C)[C@H]1CC=C(C)CC1,323.15,101.0,99
CCCCCO | C=C(C)[C@H]1CC=C(C)CC1,313.15,101.0,99
CCCCCO | C=C(C)[C@H]1CC=C(C)CC1,293.15,101.0,99
COC(C)(C)CC(C)(C)C,408.16,101.325,12
COC(C)(C)CC(C)(C)C,338.15,101.325,12
COC(C)(C)CC(C)(C)C,348.15,101.325,12
COC(C)(C)CC(C)(C)C,308.15,101.325,12
COC(C)(C)CC(C)(C)C,358.15,101.325,12
COC(C)(C)CC(C)(C)C,298.15,101.325,12
COC(C)(C)CC(C)(C)C,328.15,101.325,12
COC(C)(C)CC(C)(C)C,398.15,101.325,12
COC(C)(C)CC(C)(C)C,318.15,101.325,12
COC(C)(C)CC(C)(C)C,378.15,101.325,12
COC(C)(C)CC(C)(C)C,368.15,101.325,12
COC(C)(C)CC(C)(C)C,388.15,101.325,12
